index,Country,Target Text,Target Name,Document,Doc,Convention,Target Textt,index,Theme,Text,Textt,generated_sample
43,Guatemala,Methane capture at the zone 3 landfill and its use for electricity generation.,MEDIDA RES-1.,Hoja de Ruta NDC. 2024,NDC,Climate,Methane capture at the zone 3 landfill and its use for electricity generation.,6,Ecosystem protection and connectivity ,"This includes establishing protected areas, community reserves, wildlife corridors, restore pollinator habitats, prevent species extinction, habitat rewilding, restricting invasive species, ecosystem change detection, other effective conservation measures (OECM), and increased connectivity between protected areas. ","Ecosystem protection and connectivity  This includes establishing protected areas, community reserves, wildlife corridors, restore pollinator habitats, prevent species extinction, habitat rewilding, restricting invasive species, ecosystem change detection, other effective conservation measures (OECM), and increased connectivity between protected areas. ",0
44,Guatemala,Clean field project (NO GHG),MEDIDA RES-2.,Hoja de Ruta NDC. 2024,NDC,Climate,Clean field project (NO GHG),6,Ecosystem protection and connectivity ,"This includes establishing protected areas, community reserves, wildlife corridors, restore pollinator habitats, prevent species extinction, habitat rewilding, restricting invasive species, ecosystem change detection, other effective conservation measures (OECM), and increased connectivity between protected areas. ","Ecosystem protection and connectivity  This includes establishing protected areas, community reserves, wildlife corridors, restore pollinator habitats, prevent species extinction, habitat rewilding, restricting invasive species, ecosystem change detection, other effective conservation measures (OECM), and increased connectivity between protected areas. ",0
0,Guatemala,"By 2022, scientific knowledge and collective traditional knowledge associated with biological diversity, including that linked to genetic resources, are articulated and protected through the implementation of integrated research and systematization processes and legal or sui generis frameworks for protection.",META-1,NBSAP. 2012,NBSAP,Nature,"By 2022, scientific knowledge and collective traditional knowledge associated with biological diversity, including that linked to genetic resources, are articulated and protected through the implementation of integrated research and systematization processes and legal or sui generis frameworks for protection.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
1,Guatemala,"By 2015, mechanisms have been implemented that allow for the valuation of biological diversity and its ecosystem services, considering it a national priority for integral intergenerational human development.",META-2,NBSAP. 2012,NBSAP,Nature,"By 2015, mechanisms have been implemented that allow for the valuation of biological diversity and its ecosystem services, considering it a national priority for integral intergenerational human development.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
2,Guatemala,"By 2022, it has been consolidated that the benefits derived from the use of collective traditional knowledge of Biological Diversity and its Ecosystem Services are distributed in a fair and equitable manner.",META-3,NBSAP. 2012,NBSAP,Nature,"By 2022, it has been consolidated that the benefits derived from the use of collective traditional knowledge of Biological Diversity and its Ecosystem Services are distributed in a fair and equitable manner.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
3,Guatemala,"By 2022, at least 10% of coastal-marine ecosystems will be under some mechanism of sustainable use and/or conservation.",META-4,NBSAP. 2012,NBSAP,Nature,"By 2022, at least 10% of coastal-marine ecosystems will be under some mechanism of sustainable use and/or conservation.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
4,Guatemala,"By 2022, 15% of biological diversity and its ecosystem services will have been restored, improving their capacities to adapt to climate change and contributing to the reduction of socio-environmental vulnerability.",META-5,NBSAP. 2012,NBSAP,Nature,"By 2022, 15% of biological diversity and its ecosystem services will have been restored, improving their capacities to adapt to climate change and contributing to the reduction of socio-environmental vulnerability.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","1 - Soil management and improved cropland soil management are indirectly covered through the restoration of biological diversity and ecosystem services, which can enhance soil health and contribute to sustainable land management practices."
5,Guatemala,"By 2018, a technical and legal framework will be in place that will enable the implementation of international agreements related to risk management of modern biotechnology and invasive alien species.",META-6,NBSAP. 2012,NBSAP,Nature,"By 2018, a technical and legal framework will be in place that will enable the implementation of international agreements related to risk management of modern biotechnology and invasive alien species.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
6,Guatemala,"By 2022, 50% of the SIGAP and other forms of conservation have been consolidated since their integration into the National System for the Conservation and Sustainable Use of Biological Diversity (SINADIBIO) and the country's territorial planning.",META-7,NBSAP. 2012,NBSAP,Nature,"By 2022, 50% of the SIGAP and other forms of conservation have been consolidated since their integration into the National System for the Conservation and Sustainable Use of Biological Diversity (SINADIBIO) and the country's territorial planning.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
7,Guatemala,"By 2022, mechanisms will have been put in place to achieve sustainability in the use of biological diversity and ecosystem services in all sectors and institutions of the State, as well as at the national, regional and municipal-local levels.",META-8,NBSAP. 2012,NBSAP,Nature,"By 2022, mechanisms will have been put in place to achieve sustainability in the use of biological diversity and ecosystem services in all sectors and institutions of the State, as well as at the national, regional and municipal-local levels.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",1 - sustainability in the use of biological diversity and ecosystem services
8,Guatemala,"By 2022, community business development based on the sustainable use of biological diversity and the fair and equitable distribution of the benefits derived from the use of biological resources and collective traditional knowledge will enable the economic and social development of the Guatemalan population.",META-9,NBSAP. 2012,NBSAP,Nature,"By 2022, community business development based on the sustainable use of biological diversity and the fair and equitable distribution of the benefits derived from the use of biological resources and collective traditional knowledge will enable the economic and social development of the Guatemalan population.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
9,Guatemala,"By 2018, mechanisms will have been developed to adapt to and reduce the socio-environmental vulnerability caused by the effects of climate change, in order to maintain the integrity of biological diversity and the functioning of its ecosystem services, as well as the livelihoods of the population.",META-10,NBSAP. 2012,NBSAP,Nature,"By 2018, mechanisms will have been developed to adapt to and reduce the socio-environmental vulnerability caused by the effects of climate change, in order to maintain the integrity of biological diversity and the functioning of its ecosystem services, as well as the livelihoods of the population.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","1 - The essential overarching topic covered is ""sustainable intensification,"" as the target text addresses the need to maintain the integrity of biological diversity and ecosystem services, which are integral to sustainable land management practices, including soil management."
10,Guatemala,"By 2017, mechanisms for transforming the institutional framework for the management of biological diversity will be promoted, including the implementation of the political, legal and regulatory instruments necessary to improve the knowledge, valuation, protection, conservation and sustainable use of biological diversity and its ecosystem services, guaranteeing the fair and equitable distribution of benefits.",META-11,NBSAP. 2012,NBSAP,Nature,"By 2017, mechanisms for transforming the institutional framework for the management of biological diversity will be promoted, including the implementation of the political, legal and regulatory instruments necessary to improve the knowledge, valuation, protection, conservation and sustainable use of biological diversity and its ecosystem services, guaranteeing the fair and equitable distribution of benefits.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
11,Guatemala,"By 2022, the State of Guatemala will provide the human and financial resources necessary to maintain social and environmental viability and sustainable development that allows for the conservation and sustainable use of biological diversity.",META-12,NBSAP. 2012,NBSAP,Nature,"By 2022, the State of the country will provide the human and financial resources necessary to maintain social and environmental viability and sustainable development that allows for the conservation and sustainable use of biological diversity.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",1 - sustainable development
12,Guatemala,"By 2022, the capacities of the actors and sectors will have been strengthened to improve the knowledge, valuation, protection, conservation and sustainable use of biological diversity and its ecosystem services.",META-13,NBSAP. 2012,NBSAP,Nature,"By 2022, the capacities of the actors and sectors will have been strengthened to improve the knowledge, valuation, protection, conservation and sustainable use of biological diversity and its ecosystem services.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
13,Guatemala,"By 2022, mechanisms will have been implemented to promote, develop and transfer collective scientific and traditional knowledge associated with biological diversity, and technological development will be promoted to improve its conservation and sustainable use.",META-14,NBSAP. 2012,NBSAP,Nature,"By 2022, mechanisms will have been implemented to promote, develop and transfer collective scientific and traditional knowledge associated with biological diversity, and technological development will be promoted to improve its conservation and sustainable use.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
14,Guatemala,"By 2025, 32% of the national territory (3,479,124 ha) will be covered by forests and at least 30% of the forests under management will be tended by indigenous and non-indigenous women.",META REA-1.,Hoja de Ruta NDC. 2024,NDC,Climate,"By 2025, 32% of the national territory (3,479,124 ha) will be covered by forests and at least 30% of the forests under management will be tended by indigenous and non-indigenous women.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
15,Guatemala,"Conservation, protection and sustainable management of forests. Reduction of 1.5452 million tons of CO2-eq by 2030.",MEDIDA UTCUTS-1.,Hoja de Ruta NDC. 2024,NDC,Climate,"Conservation, protection and sustainable management of forests. Reduction of 1.5452 million tons of CO2-eq by 2030.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
16,Guatemala,Establishment of forest plantations. Increase in absorptions of 0.1773 million tons of CO2-eq by 2030.,MEDIDA UTCUTS-3.,Hoja de Ruta NDC. 2024,NDC,Climate,Establishment of forest plantations. Increase in absorptions of 0.1773 million tons of CO2-eq by 2030.,7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
17,Guatemala,"By 2025, the rate of degradation due to forest fires will be reduced to 36,972 hectares per year, which constitutes a 5% improvement on the baseline rate. Forest fire prevention will be improved by addressing strategies related to cyclical problems from a social perspective. The area affected by forest fires will not exceed the limit of 20,000 hectares on average per year for the period 2021-2025.",META REA-2.,Hoja de Ruta NDC. 2024,NDC,Climate,"By 2025, the rate of degradation due to forest fires will be reduced to 36,972 hectares per year, which constitutes a 5% improvement on the baseline rate. Forest fire prevention will be improved by addressing strategies related to cyclical problems from a social perspective. The area affected by forest fires will not exceed the limit of 20,000 hectares on average per year for the period 2021-2025.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
18,Guatemala,Reduction of forest degradation through fire prevention and control. Reduction of 0.12933 million tons of CO2-eq by 2030.,MEDIDA UTCUTS-2.,Hoja de Ruta NDC. 2024,NDC,Climate,Reduction of forest degradation through fire prevention and control. Reduction of 0.12933 million tons of CO2-eq by 2030.,7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
19,Guatemala,"By 2025, forest restoration and area under management has increased by 30,300 hectares through the modalities of “forest plantations”, “agroforestry systems” and “restoration of degraded forest land” of the forest incentive programs PROBOSQUE (26,900 hectares) and PINPEP (3,400 hectares).",META REA-3.,Hoja de Ruta NDC. 2024,NDC,Climate,"By 2025, forest restoration and area under management has increased by 30,300 hectares through the modalities of “forest plantations”, “agroforestry systems” and “restoration of degraded forest land” of the forest incentive programs PROBOSQUE (26,900 hectares) and PINPEP (3,400 hectares).",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
20,Guatemala,"Increase the area under the “agroforestry systems” modality of the PROBOSQUE (7,587 hectares) and PINPEP (3,072 hectares) forestry incentive programs by 10,659 hectares.",Sub-meta REA-3.1,Hoja de Ruta NDC. 2024,NDC,Climate,"Increase the area under the “agroforestry systems” modality of the PROBOSQUE (7,587 hectares) and PINPEP (3,072 hectares) forestry incentive programs by 10,659 hectares.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
21,Guatemala,Restoration of degraded areas. Increase in absorptions of 0.9443 million tons of CO2-eq by 2030.,UTCUTS-4.,Hoja de Ruta NDC. 2024,NDC,Climate,Restoration of degraded areas. Increase in absorptions of 0.9443 million tons of CO2-eq by 2030.,7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",1 - Restoration of degraded areas
22,Guatemala,"By 2025, the Ecosystem-based Adaptation (EbA) approach will be integrated into the strategic institutional instruments of government entities",META REA-4.,Hoja de Ruta NDC. 2024,NDC,Climate,"By 2025, the Ecosystem-based Adaptation (EbA) approach will be integrated into the strategic institutional instruments of government entities",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
23,Guatemala,Increase the share of clean energy sources,MEDIDA ENE-1.,Hoja de Ruta NDC. 2024,NDC,Climate,Increase the share of clean energy sources,7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
24,Guatemala,Change in the energy matrix (NO GHG),MEDIDA ENE-3.,Hoja de Ruta NDC. 2024,NDC,Climate,Change in the energy matrix (NO GHG),7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
25,Guatemala,Sustainable mobility 2.1 Electro-mobility,MEDIDA ENE-2.1,Hoja de Ruta NDC. 2024,NDC,Climate,Sustainable mobility 2.1 Electro-mobility,7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
26,Guatemala,Sustainable mobility 2.2 Biofuels,MEDIDA ENE-2.2,Hoja de Ruta NDC. 2024,NDC,Climate,Sustainable mobility 2.2 Biofuels,7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
27,Guatemala,"By 2025, soil conservation measures have been implemented on an additional 19,500 hectares to those existing in the 2020 baseline.",META AGS-1.,Hoja de Ruta NDC. 2024,NDC,Climate,"By 2025, soil conservation measures have been implemented on an additional 19,500 hectares to those existing in the 2020 baseline.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",1 - Soil management
28,Guatemala,"By 2025, a system for accessing climate information that disseminates the data generated by the Agroclimatic Technical Committees has been implemented and strengthened, through bulletins and an application that facilitates the updating of climate information for all users.",META AGS-3.,Hoja de Ruta NDC. 2024,NDC,Climate,"By 2025, a system for accessing climate information that disseminates the data generated by the Agroclimatic Technical Committees has been implemented and strengthened, through bulletins and an application that facilitates the updating of climate information for all users.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
29,Guatemala,"By 2025, the irrigated agricultural area will be increased by at least 4,500 hectares.",META AGS-4.,Hoja de Ruta NDC. 2024,NDC,Climate,"By 2025, the irrigated agricultural area will be increased by at least 4,500 hectares.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
30,Guatemala,"By 2025, at least 600 producers in the department of Petén implement best sustainable livestock practices on 13,500 hectares. These include silvopastoral systems, soil protection, pasture recovery, conservation of forest remnants, among others.",META AGS-5.,Hoja de Ruta NDC. 2024,NDC,Climate,"By 2025, at least 600 producers in the department of Petén implement best sustainable livestock practices on 13,500 hectares. These include silvopastoral systems, soil protection, pasture recovery, conservation of forest remnants, among others.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",1 - Soil management
31,Guatemala,"By 2025, Guatemala will present at least one project proposal addressing the issue of sustainable livestock farming to international climate finance funds",META AGS-6.,Hoja de Ruta NDC. 2024,NDC,Climate,"By 2025, the country will present at least one project proposal addressing the issue of sustainable livestock farming to international climate finance funds",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
32,Guatemala,National strategy for sustainable low-emission cattle farming. 0.63 million tons of CO2-eq by 2030,MEDIDA AGR-1.,Hoja de Ruta NDC. 2024,NDC,Climate,National strategy for sustainable low-emission cattle farming. 0.63 million tons of CO2-eq by 2030,7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
33,Guatemala,"By 2025, at least 1500 hectares of mangrove ecosystems will be restored and reforested, with the full participation of local communities, indigenous and Garifuna peoples, and women's and youth groups.",META ZMC-1.,Hoja de Ruta NDC. 2024,NDC,Climate,"By 2025, at least 1500 hectares of mangrove ecosystems will be restored and reforested, with the full participation of local communities, indigenous and Garifuna peoples, and women's and youth groups.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
34,Guatemala,"By 2025, fisheries management with an ecosystem approach will be achieved in at least one of the country's main fisheries, that of sharks. This goal covers both industrial and artisanal levels, and includes the participation of men, women, young people and local communities.",META ZMC-2.,Hoja de Ruta NDC. 2024,NDC,Climate,"By 2025, fisheries management with an ecosystem approach will be achieved in at least one of the country's main fisheries, that of sharks. This goal covers both industrial and artisanal levels, and includes the participation of men, women, young people and local communities.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
35,Guatemala,"By 2025, CONAP has approved the technical studies of at least two (2) new protected areas in the Pacific marine-coastal zone to be incorporated into the Guatemalan System of Protected Areas (SIGAP). The technical studies will involve the participation and knowledge of women, men and local communities and will have a focus that guarantees their livelihoods.",META ZMC-3.1,Hoja de Ruta NDC. 2024,NDC,Climate,"By 2025, CONAP has approved the technical studies of at least two (2) new protected areas in the Pacific marine-coastal zone to be incorporated into the Guatemalan System of Protected Areas (SIGAP). The technical studies will involve the participation and knowledge of women, men and local communities and will have a focus that guarantees their livelihoods.",7,Soil management ,"This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ","Soil management  This includes increased soil organic carbon, reduced soil erosion, reduced soil salinization, reduced soil compaction, biochar application, improved cropland soil management, soil restoration, soil improvement, improve rice production, and sustainable intensification. ",0
