index,Country,Target Text,Target Name,index,Theme,Text,generated_sample
102,Sri Lanka,Improved capacity to manage non-communicable diseases (Non-Communicable Disease) and health conditions directly attributable to climate change,NDC 2 - Health,10,Nature-based carbon sequestration,"This includes bioenergy with Carbon Capture and Storage (BECCS), enhanced weathering of minerals, tree planting for carbon sequestration, afforestation, reforestation, proforestation, tree intercropping, silvopasture, restore forests for carbon sequestration, and improved plantations for carbon storage.",
103,Sri Lanka,Manage the worsening of under-nutrition and malnutrition due to climate change,NDC 3 - Health,10,Nature-based carbon sequestration,"This includes bioenergy with Carbon Capture and Storage (BECCS), enhanced weathering of minerals, tree planting for carbon sequestration, afforestation, reforestation, proforestation, tree intercropping, silvopasture, restore forests for carbon sequestration, and improved plantations for carbon storage.",
104,Sri Lanka,"Strengthen surveilance and management of climate-sensitive vector and rodent borne diseases (dengue, malaria, filaria, leishmaniasis and leptospirosis)",NDC 4 - Health,10,Nature-based carbon sequestration,"This includes bioenergy with Carbon Capture and Storage (BECCS), enhanced weathering of minerals, tree planting for carbon sequestration, afforestation, reforestation, proforestation, tree intercropping, silvopasture, restore forests for carbon sequestration, and improved plantations for carbon storage.",
105,Sri Lanka,"Reduce morbidity and mortality from extreme weather/climate events (floods, droughts, landslides and other climate-related emergencies)",NDC 5 - Health,10,Nature-based carbon sequestration,"This includes bioenergy with Carbon Capture and Storage (BECCS), enhanced weathering of minerals, tree planting for carbon sequestration, afforestation, reforestation, proforestation, tree intercropping, silvopasture, restore forests for carbon sequestration, and improved plantations for carbon storage.",
106,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,10,Nature-based carbon sequestration,"This includes bioenergy with Carbon Capture and Storage (BECCS), enhanced weathering of minerals, tree planting for carbon sequestration, afforestation, reforestation, proforestation, tree intercropping, silvopasture, restore forests for carbon sequestration, and improved plantations for carbon storage.",
107,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,10,Nature-based carbon sequestration,"This includes bioenergy with Carbon Capture and Storage (BECCS), enhanced weathering of minerals, tree planting for carbon sequestration, afforestation, reforestation, proforestation, tree intercropping, silvopasture, restore forests for carbon sequestration, and improved plantations for carbon storage.",
108,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,10,Nature-based carbon sequestration,"This includes bioenergy with Carbon Capture and Storage (BECCS), enhanced weathering of minerals, tree planting for carbon sequestration, afforestation, reforestation, proforestation, tree intercropping, silvopasture, restore forests for carbon sequestration, and improved plantations for carbon storage.",
109,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,10,Nature-based carbon sequestration,"This includes bioenergy with Carbon Capture and Storage (BECCS), enhanced weathering of minerals, tree planting for carbon sequestration, afforestation, reforestation, proforestation, tree intercropping, silvopasture, restore forests for carbon sequestration, and improved plantations for carbon storage.",
110,Sri Lanka,Build resilience through sustainable tourism practices and improved risk preparedness in destinations of high climate change vulnerability,NDC 1 - Tourism,10,Nature-based carbon sequestration,"This includes bioenergy with Carbon Capture and Storage (BECCS), enhanced weathering of minerals, tree planting for carbon sequestration, afforestation, reforestation, proforestation, tree intercropping, silvopasture, restore forests for carbon sequestration, and improved plantations for carbon storage.",
111,Sri Lanka,Introduce risk reduction and risk transfer mechanisms for climate-induced disasters affecting tourism,NDC 2 - Tourism,10,Nature-based carbon sequestration,"This includes bioenergy with Carbon Capture and Storage (BECCS), enhanced weathering of minerals, tree planting for carbon sequestration, afforestation, reforestation, proforestation, tree intercropping, silvopasture, restore forests for carbon sequestration, and improved plantations for carbon storage.",
112,Sri Lanka,Promote climate resilience in the tourism sector by introducing green building design to all new constructions and refurbishments,NDC 3 - Tourism,10,Nature-based carbon sequestration,"This includes bioenergy with Carbon Capture and Storage (BECCS), enhanced weathering of minerals, tree planting for carbon sequestration, afforestation, reforestation, proforestation, tree intercropping, silvopasture, restore forests for carbon sequestration, and improved plantations for carbon storage.",
113,Sri Lanka,Conduct a gap analysis to assess the current status and understanding of Loss and Damage,NDC 1 - L&D,10,Nature-based carbon sequestration,"This includes bioenergy with Carbon Capture and Storage (BECCS), enhanced weathering of minerals, tree planting for carbon sequestration, afforestation, reforestation, proforestation, tree intercropping, silvopasture, restore forests for carbon sequestration, and improved plantations for carbon storage.",
114,Sri Lanka,Strengthen the existing weather and climate forecasting system,NDC 2 - L&D,10,Nature-based carbon sequestration,"This includes bioenergy with Carbon Capture and Storage (BECCS), enhanced weathering of minerals, tree planting for carbon sequestration, afforestation, reforestation, proforestation, tree intercropping, silvopasture, restore forests for carbon sequestration, and improved plantations for carbon storage.",
115,Sri Lanka,Improve data management systems to record losses and damages per sector,NDC 3 - L&D,10,Nature-based carbon sequestration,"This includes bioenergy with Carbon Capture and Storage (BECCS), enhanced weathering of minerals, tree planting for carbon sequestration, afforestation, reforestation, proforestation, tree intercropping, silvopasture, restore forests for carbon sequestration, and improved plantations for carbon storage.",
116,Sri Lanka,"Establish an overarching, nationally appropriate, functional institutional mechanism for Loss and Damage in line with the Warsaw International Mechanism for Loss and Damage (WIM)",NDC 4 - L&D,10,Nature-based carbon sequestration,"This includes bioenergy with Carbon Capture and Storage (BECCS), enhanced weathering of minerals, tree planting for carbon sequestration, afforestation, reforestation, proforestation, tree intercropping, silvopasture, restore forests for carbon sequestration, and improved plantations for carbon storage.",
117,Sri Lanka,Develop a comprehensive Risk Management Global Biodiversity Framework,NDC 5 - L&D,10,Nature-based carbon sequestration,"This includes bioenergy with Carbon Capture and Storage (BECCS), enhanced weathering of minerals, tree planting for carbon sequestration, afforestation, reforestation, proforestation, tree intercropping, silvopasture, restore forests for carbon sequestration, and improved plantations for carbon storage.",
118,Sri Lanka,Halt the conversion of forests and wetlands to other land cover classes,Target 1,10,Nature-based carbon sequestration,"This includes bioenergy with Carbon Capture and Storage (BECCS), enhanced weathering of minerals, tree planting for carbon sequestration, afforestation, reforestation, proforestation, tree intercropping, silvopasture, restore forests for carbon sequestration, and improved plantations for carbon storage.",
119,Sri Lanka,Restore and improve degraded forest (80% in the dry zone and 20% in the wet zone),Target 2,10,Nature-based carbon sequestration,"This includes bioenergy with Carbon Capture and Storage (BECCS), enhanced weathering of minerals, tree planting for carbon sequestration, afforestation, reforestation, proforestation, tree intercropping, silvopasture, restore forests for carbon sequestration, and improved plantations for carbon storage.",1
120,Sri Lanka,Increase forest cover from29% to 32%,Target 3,10,Nature-based carbon sequestration,"This includes bioenergy with Carbon Capture and Storage (BECCS), enhanced weathering of minerals, tree planting for carbon sequestration, afforestation, reforestation, proforestation, tree intercropping, silvopasture, restore forests for carbon sequestration, and improved plantations for carbon storage.",1
121,Sri Lanka,Reduce rate of soil degradation to improve land productivity and Soil Organic Carbon (SOC) stocks,Target 4,10,Nature-based carbon sequestration,"This includes bioenergy with Carbon Capture and Storage (BECCS), enhanced weathering of minerals, tree planting for carbon sequestration, afforestation, reforestation, proforestation, tree intercropping, silvopasture, restore forests for carbon sequestration, and improved plantations for carbon storage.",
122,Sri Lanka,Reduce soil erosion of lands cultivated with annual and plantation crops,Target 5,10,Nature-based carbon sequestration,"This includes bioenergy with Carbon Capture and Storage (BECCS), enhanced weathering of minerals, tree planting for carbon sequestration, afforestation, reforestation, proforestation, tree intercropping, silvopasture, restore forests for carbon sequestration, and improved plantations for carbon storage.",
0,Sri Lanka,Ensure biodiversity inclusive spatial planning and management to prevent biodiversity loss,Draft NBT 1,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",1
1,Sri Lanka,Restore 30% of all degraded ecosystems in the island and surrounding sea by 2030,Draft NBT 2,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",1
2,Sri Lanka,"Conserve 30% of the island's land, wetlands, and seas",Draft NBT 3,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
3,Sri Lanka,"Halt species extinction, protect genetic diversity, and manage human-wildlife conflict",Draft NBT 4,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
4,Sri Lanka,"Ensure sustainable, safe and legal harvesting and trade of wild species",Draft NBT 5,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
5,Sri Lanka,Reduce introduction of Invasive Alien Species (Invasive Alien Species) by 50% and minimize impact,Draft NBT 6,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
6,Sri Lanka,Reduce pollution and manage waste to prevent harm to biodiversity,Draft NBT 7,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",1
7,Sri Lanka,Minimize the impact of climate change on biodiversity and build resilience,Draft NBT 8,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",1
8,Sri Lanka,Ensure management and use of wild species sustainably and legally to benefit people,Draft NBT 9,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
9,Sri Lanka,"Ensure sustainability and conserve biodiversity during agriculture, aquaculture, fisheries, mining, nature-based tourism and forestry",Draft NBT 10,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",1
10,Sri Lanka,"Restore, maintain and enhance nature's contributions to people using nature-based solutions",Draft NBT 11,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",1
11,Sri Lanka,Enhance urban planning with green and blue spaces for human well-being and biodiversity,Draft NBT 12,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",1
12,Sri Lanka,"Enable benefit sharing from genetic resources, related digital sequence information, and traditional knowledge",Draft NBT 13,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
13,Sri Lanka,"Integrate biodiversity consideration into national policies, plans and decision-making",Draft NBT 14,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",1
14,Sri Lanka,"Enable businesses to assess, disclose and mitigate risks and negative impacts on biodiversity; while benefitting from and supporting biodiversity",Draft NBT 15,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",1
15,Sri Lanka,"Promote sustainable consumption to reduce waste through education, policies, and communication",Draft NBT 16,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
16,Sri Lanka,Strengthen biosafety and distribute the benefits of biotechnology,Draft NBT 17,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
17,Sri Lanka,"Minimize impacts from harmful incentives and abiotic extractions on biodiversity, and scale up positive incentives and alternative solutions",Draft NBT 18,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",1
18,Sri Lanka,Mobilize adequate funding from all sources to implement the National Biodiversity Strategies and Action Plans and achieve the National Biodiversity Targets by 2030 ,Draft NBT 19,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
19,Sri Lanka,"Enable capacity-building and technology transfer for biodiversity research, conservation, monitoring and cooperation",Draft NBT 20,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
20,Sri Lanka,Manage data and ensure access to accurate knowledge and information to guide biodiversity inclusive decision making and action,Draft NBT 21,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
21,Sri Lanka,Make participation possible for all in decision-making and access to justice and information relating to biodiversity,Draft NBT 22,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
22,Sri Lanka,"Ensure gender equality and a gender-responsive approach for biodiversity conservation, management and sustainable use",Draft NBT 23,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
23,Sri Lanka,"Build capacity for conservation of biodiversity at all its levels, and for sustainable use of bioresources to benefit people",Draft NBT 24,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
24,Sri Lanka,"Enable the implementation, monitoring, and review of National Biodiversity Strategies and Action Plans activities and achievement of the National Biodiversity Targets by 2030",Draft NBT 25,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
25,Sri Lanka,"Enhance renewable energy contribution to the national electricity generation mix by increasing Solar Photovoltaics, Wind, Hydro and Sustainable Biomass-based electricity generation (Target: Develop an additional capacity of 3,867MW renewable energy over the Renewable Energy capacity considered in Business as Usual scenario out of which approximately 950MW are on an unconditional basis and 2,917MW on a conditional basis)",NDC 1 - Energy,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",1
26,Sri Lanka,"Implement Demand Side Management (DSM) measures by promoting energy efficient equipment, technologies and system improvements in a national energy efficiency improvement and conservation (EEI&C) programme",NDC 2 - Energy,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
27,Sri Lanka,Conversion of existing fuel oil-based combined cycle power plants to Natural Gas (NG) and establishment of new NG plants as conditional measures (once the necessary infrastructure is available),NDC 3 - Energy,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
28,Sri Lanka,"Transmission and distribution network efficiency improvements (loss reduction of 0.5% compared with Business as Usual by 2030) as an unconditional measure (Target - approximately 1,848 GWh energy savings)",NDC 4 - Energy,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
29,Sri Lanka,Conduct Research and Development activities to implement pilot-scale projects for Non-Conventional Renewable Energy (Non-Conventional Renewable Energy) sources that have not yet reached commercial maturity and develop other grid supporting infrastructures as conditional measures,NDC 5 - Energy,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
30,Sri Lanka,Transport sector system improved,NDC 1 - Transport,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
31,Sri Lanka,Promote public passenger transport,NDC 2 - Transport,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
32,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
33,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
34,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
35,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
36,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
37,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
38,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
39,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
40,Sri Lanka,Road infrastructure development,NDC 11 - Transport,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
41,Sri Lanka,Reduce Greenhouse Gas emissions from the marine sector,NDC 12 - Transport,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",1
42,Sri Lanka,Generic enabling activities,NDC 13 - Transport,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
43,Sri Lanka,"Continue fuel-switching to sustainable biomass energy and improve user efficiency in selected industrial sub-sectors (tea, rubber, apparel, hotel & tourism, rice processing)",NDC 1 - Industry,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
44,Sri Lanka,Enhance the application of Resource Efficient Cleaner Production (RECP) practices in selected industrial sub-sectors,NDC 2 - Industry,11,Climate change adaptation and mitigation,"This includes actions that help reduce vulnerability to the current or expected impacts of climate change like weather extremes and hazards, sea-level rise, biodiversity loss, or food and water insecurity and prevent further warming. This can include building flood defenses or switching to drought-resistant crops, blue carbon, GHG emissions, global warming, carbon footprint, loss and damage, net zero, decarbonization, carbon sink, carbon removal, and carbon capture.",
