index,Country,Target Text,Target Name,index,Theme,Text,generated_sample
33,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
34,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
35,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
36,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
37,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
38,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
39,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
40,Sri Lanka,Road infrastructure development,NDC 11 - Transport,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
41,Sri Lanka,Reduce Greenhouse Gas emissions from the marine sector,NDC 12 - Transport,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
42,Sri Lanka,Generic enabling activities,NDC 13 - Transport,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
43,Sri Lanka,"Continue fuel-switching to sustainable biomass energy and improve user efficiency in selected industrial sub-sectors (tea, rubber, apparel, hotel & tourism, rice processing)",NDC 1 - Industry,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
44,Sri Lanka,Enhance the application of Resource Efficient Cleaner Production (RECP) practices in selected industrial sub-sectors,NDC 2 - Industry,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
45,Sri Lanka,Establish eco-industrial parks and villages,NDC 3 - Industry,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
46,Sri Lanka,Introduce Circular Economy concept to selected industrial sub-sectors and selected industrial zones,NDC 4 - Industry,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
47,Sri Lanka,Introduce tri-generation facilities to selected industrial parks,NDC 5 - Industry,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
48,Sri Lanka,Incentivize Greenhouse Gas reduction of clinker production in the cement industry,NDC 6 - Industry,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
49,Sri Lanka,Generic enabling activities,NDC 7 - Industry,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
50,Sri Lanka,Improve Circular Economy practices in all Municipal Solid Waste generation sources,NDC 1 - Waste,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
51,Sri Lanka,Manage biodegradable waste component through biological treatments,NDC 2 - Waste,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
52,Sri Lanka,Introduce energy recovery using non-recyclables and waste which cannot be managed by other means,NDC 3 - Waste,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
53,Sri Lanka,The use of sanitary landfills for the disposal of residual waste will be increased from the current level of 5% to 100% on weight basis,NDC 4 - Waste,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
54,Sri Lanka,Generic enabling activities,NDC 5 - Waste,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
55,Sri Lanka,Increase forest cover of the country up to 32% by 2030,NDC 1 - Forestry,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
56,Sri Lanka,Improve the quality of growing stock of natural forests and plantations,NDC 2 - Forestry,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
57,Sri Lanka,Strengthen catchment protection of major rivers and cascade systems,NDC 3 - Forestry,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
58,Sri Lanka,Improve and increase of Trees Outside Forests,NDC 4 - Forestry,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
59,Sri Lanka,Generic enabling activities,NDC 5 - Forestry,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
60,Sri Lanka,Reduce post-harvest losses and value addition of fruits and vegetables,NDC 1 - Agriculture (mitigation),8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
61,Sri Lanka,Increase crop productivity,NDC 2 - Agriculture (mitigation),8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
62,Sri Lanka,Improve adoption of renewable energy for crop farming/value addition,NDC 3 - Agriculture (mitigation),8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - agricultural disaster management
63,Sri Lanka,"Improve dairy sector productivity by managing herd, herd health, feed and by improving animal comfort and welfare (40% increase of milk yield per cattle by 2030 on unconditional basis and further increase up to 55% on conditional basis. Increase productive milking cow percentage of the herd up to 40% on conditional basis)",NDC 4 - Agriculture (mitigation),8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
64,Sri Lanka,"Improve productivity of Monogastrics by improving genetic, feed efficiency, animal health, comfort and welfare",NDC 5 - Agriculture (mitigation),8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
65,Sri Lanka,Adopt renewable energy for livestock applications,NDC 6 - Agriculture (mitigation),8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
66,Sri Lanka,Climate change considerations mainstreamed into agriculture in the country,NDC 1 - Agriculture (adaptation),8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - Climate change considerations mainstreamed into agriculture in the country
67,Sri Lanka,Promote Integrated Pest Management (IPM) and Integrated Plant and Nutrition Systems (IPNS) in most vulnerable areas/districts/crops,NDC 2 - Agriculture (adaptation),8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - agricultural disaster management
68,Sri Lanka,Develop/introduce varieties resistant/tolerant to biotic and abiotic stresses targeting most vulnerable agricultural crops to climate change,NDC 3 - Agriculture (adaptation),8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - agricultural disaster management
69,Sri Lanka,Revisit the Agro Ecological Regions (AERs) maps of the country with current and future climate scenarios and recommend appropriate crops for different regions to reduce vulnerability to climate change impacts,NDC 4 - Agriculture (adaptation),8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - agricultural disaster management
70,Sri Lanka,Enhance sustainable land and water management pratices in areas where anticipated climate vulnerability is severe,NDC 5 - Agriculture (adaptation),8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - Enhance sustainable land and water management practices in areas where anticipated climate vulnerability is severe relates to environmental risk monitoring and disaster risk reduction and management in agriculture.
71,Sri Lanka,Enhanced early warning and risk management mechanisms introduced to reduce climate change vulnerability,NDC 6 - Agriculture (adaptation),8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ","1 - Enhanced early warning and risk management mechanisms directly relate to environmental risk monitoring and resource-based early warnings, which are sub-topics of the cross-reference theme text."
72,Sri Lanka,Ecosystem-based Approach to Fisheries Management (EAFM) adopted in areas of high climate vulnerability to enhance resilience,NDC 1 - Fisheries,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
73,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
74,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
75,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
76,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
77,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
78,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - resilience to Climate Change
79,Sri Lanka,Introduce adaptation measures to address adverse impacts of climate change on ruminant livestock,NDC 1 - Livestock,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - adaptation measures to address adverse impacts of climate change on ruminant livestock
80,Sri Lanka,Introduce technological innovations and interventions to build resilience in poultry and swine farming,NDC 2 - Livestock,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - agricultural disaster management
81,Sri Lanka,"Improve research, education, awareness and capacity building for climate change adaptation",NDC 3 - Livestock,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - climate change adaptation
82,Sri Lanka,Integrated River Basin Management (IRBM) adopted in 15 prioritized river basins in the country,NDC 1 - Water,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
83,Sri Lanka,"Ground and surface water monitoring in the Northern, North Central and North Western provinces and other areas of high drinking water vulnerability to drought",NDC 2 - Water,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
84,Sri Lanka,Promote climate-resilient water supply schemes,NDC 3 - Water,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
85,Sri Lanka,"Promote the use of wastewater for gardening, sanitary, construction and other purposes to reduce demand for treated water",NDC 4 - Water,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
86,Sri Lanka,Establish salinity barriers in 3 rivers where intakes are subjected to climate change influenced saline water intrusion during the drought season,NDC 5 - Water ,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
87,Sri Lanka,Capacity building for water sector personnel and public awareness on building resilience to climate change,NDC 6 - Water,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - Capacity building for water sector personnel and public awareness on building resilience to climate change
88,Sri Lanka,"Restore, rehabilitate and augment 25 major/medium reservoirs and 300 minor irrigation systems and 200km length of irrigation canals of the country for enhancing climate resilience in the agriculture sector",NDC 7 - Water,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - agricultural disaster management
89,Sri Lanka,Introduce or promote alternative water resources as a climate change resilience building intervention for domestic and supplementary irrigation,NDC 8 - Water,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - climate change resilience building intervention
90,Sri Lanka,Enhance water management in 40 irrigation schemes,NDC 9 - Water,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
91,Sri Lanka,Assess river floods and mitigation measures and early warning systems for possible flash floods for five priority basins,NDC 10 - Water,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - agricultural disaster management
92,Sri Lanka,Management of climate-sensitive areas and restoration of degraded areas inside and outside the protected areas (Protected Areas) network to conserve habitats that are highly vulnerable to climate change,NDC 1 - Biodiversity,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - Management of climate-sensitive areas and restoration of degraded areas inside and outside the protected areas network to conserve habitats that are highly vulnerable to climate change.
93,Sri Lanka,Increase connectivity in the zones that will be subjected to climate-driven changes according to current predictions through landscape approaches,NDC 2 - Biodiversity,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - agricultural disaster management
94,Sri Lanka,Expansion of Protected Area (Protected Areas) extent to enhance the ability of the Protected Areas network to function as a buffer for climate change,NDC 3 - Biodiversity,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - agricultural disaster management
95,Sri Lanka,Strengthen ex-situ conservation programmes covering climate-vulnerable taxa and regions,NDC 4 - Biodiversity,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
96,Sri Lanka,Effective management of the spread of Invasive Alien Species (Invasive Alien Species) triggered by favorable climatic conditions,NDC 5 - Biodiversity,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
97,Sri Lanka,Establish an accurate sea level rise forecasting system for the country,NDC 1 - Coastal & Marine,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
98,Sri Lanka,Prepare updated vulnerability and risk maps for the coastal belt of the country ,NDC 2 - Coastal & Marine,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - environmental risk monitoring
99,Sri Lanka,Adopt optimal shoreline management works/measures covering affected length of shoreline using a combination of hard & soft solutions to prevent coastal erosion in areas most vulnerable to Sea Level Rise,NDC 3 - Coastal & Marine,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
100,Sri Lanka,Identify and declare coastal and marine natural areas of high priority for building resilience for climate change impacts,NDC 4 - Coastal & Marine,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - building resilience for climate change impacts
101,Sri Lanka,Policy intiatives for enhancing the climate resilience of the health sector promoted and integrated to all related sectors,NDC 1 - Health,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - climate resilience
102,Sri Lanka,Improved capacity to manage non-communicable diseases (Non-Communicable Disease) and health conditions directly attributable to climate change,NDC 2 - Health,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
103,Sri Lanka,Manage the worsening of under-nutrition and malnutrition due to climate change,NDC 3 - Health,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
104,Sri Lanka,"Strengthen surveilance and management of climate-sensitive vector and rodent borne diseases (dengue, malaria, filaria, leishmaniasis and leptospirosis)",NDC 4 - Health,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",0
105,Sri Lanka,"Reduce morbidity and mortality from extreme weather/climate events (floods, droughts, landslides and other climate-related emergencies)",NDC 5 - Health,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ","1 - Reduce morbidity and mortality from extreme weather/climate events (floods, droughts, landslides and other climate-related emergencies)"
106,Sri Lanka,"Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning",NDC 1 - Urban Planning & Human Settlements,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ","1 - Enhance the resilience of human settlements and infrastructure through mainstreaming climate change adaptation into national, sub-national and local level physical planning."
107,Sri Lanka,Incorporate Disaster Risk Reduction (Disaster Risk Reduction) into the urban and human settlement planning/implementation in areas of high vulnerability to climate change risks,NDC 2 - Urban Planning & Human Settlements,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - Disaster Risk Reduction
108,Sri Lanka,Establish a climate-resilient built environment,NDC 3 - Urban Planning & Human Settlements,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - climate resilience
109,Sri Lanka,Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure,NDC 4 - Urban Planning & Human Settlements,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ","1 - Minimize the impact of slow onset events (sea-level rise) on coastal settlements and infrastructure relates to disaster risk reduction and management, particularly in the context of environmental risks associated with climate change."
110,Sri Lanka,Build resilience through sustainable tourism practices and improved risk preparedness in destinations of high climate change vulnerability,NDC 1 - Tourism,8,Risk management and disaster prevention ,"This includes agricultural disaster management, fire management, reduced landslides and hazards, environmental risk monitoring, resource-based early warnings, reduced pollution, acidification prevention, disaster risk reduction and management in agriculture, risk sharing instruments, and management of urban sprawl. ",1 - Build resilience through sustainable tourism practices and improved risk preparedness in destinations of high climate change vulnerability.
