index,Country,Target Text,Target Name,Document,Source,Convention,Doc,Type,Target Textt,index,Themes,Texts,Area,Textt,generated_sample
3,Uzbekistan,"Undertake urgent management actions to conserve species on the Uzbekistan Red List, with priority to those most threatened and endangered, through species-specific conservation action plans, establishment and effective management of ex-situ and re-introduction programmes (in-situ covered by Target 3), and establish mechanisms for minimising human/wildlife conflict.",CBD Target 3,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/3,nature,CBDORT,National Biodiversity Targets,"Undertake urgent management actions to conserve species on the the country Red List, with priority to those most threatened and endangered, through species-specific conservation action plans, establishment and effective management of ex-situ and Renewable Energy-introduction programmes (in-situ covered by Target 3), and establish mechanisms for minimising human/wildlife conflict.",12,"Desertification, drought, and land degradation","This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (LDN), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",Additional,"Desertification, drought, and land degradation This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (Land Degradation Neutrality), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",0
4,Uzbekistan,"By 2030 at least 30 percent of Uzbekistan’s terrestrial and inland water areas are effectively conserved and managed through ecologically representative, well-connected and equitably governed systems of protected areas (IUCN Cat. I-IV 0 20%) and other effective area-based conservation measures that will be developed and applied (additional 10%).",CBD Target 4,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/4,nature,CBDORT,National Biodiversity Targets,"By 2030 at least 30 percent of the country’s terrestrial and inland water areas are effectively conserved and managed through ecologically representative, well-connected and equitably governed systems of protected areas (IUCN Cat. I-IV 0 20%) and other effective area-based conservation measures that will be developed and applied (additional 10%).",12,"Desertification, drought, and land degradation","This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (LDN), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",Additional,"Desertification, drought, and land degradation This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (Land Degradation Neutrality), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",0
5,Uzbekistan,Strengthen the mechanisms for regulation and control of the use and trade of flora and fauna within and to outside of Uzbekistan in accordance with sound national conservation needs and international agreements.,CBD Target 5,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/5,nature,CBDORT,National Biodiversity Targets,Strengthen the mechanisms for regulation and control of the use and trade of flora and fauna within and to outside of the country in accordance with sound national conservation needs and international agreements.,12,"Desertification, drought, and land degradation","This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (LDN), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",Additional,"Desertification, drought, and land degradation This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (Land Degradation Neutrality), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",0
6,Uzbekistan,"Establish effective mechanisms to reduce the introduction of invasive species to Uzbekistan by at least 50% by 2030, and ensure control of already established invasive species in order to minimize economic losses and impacts to biodiversity",CBD Target 6,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/6,nature,CBDORT,National Biodiversity Targets,"Establish effective mechanisms to reduce the introduction of invasive species to the country by at least 50% by 2030, and ensure control of already established invasive species in order to minimize economic losses and impacts to biodiversity",12,"Desertification, drought, and land degradation","This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (LDN), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",Additional,"Desertification, drought, and land degradation This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (Land Degradation Neutrality), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",0
7,Uzbekistan,"Reduce pollution risks and the negative impact of pollution from all sources by 2030, to levels that are not harmful to biodiversity and ecosystem functions and services, considering cumulative effects. Including pollution originating from agriculture (nutrients from fertilizer, pesticides, saline water), from industry (chemicals), and waste (sewage, other waste, particularly plastics).",CBD Target 7,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/7,nature,CBDORT,National Biodiversity Targets,"Reduce pollution risks and the negative impact of pollution from all sources by 2030, to levels that are not harmful to biodiversity and ecosystem functions and services, considering cumulative effects. Including pollution originating from agriculture (nutrients from fertilizer, pesticides, saline water), from industry (chemicals), and waste (sewage, other waste, particularly plastics).",12,"Desertification, drought, and land degradation","This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (LDN), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",Additional,"Desertification, drought, and land degradation This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (Land Degradation Neutrality), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",0
8,Uzbekistan,"Ensure the efficient and effective integration and synergistic implementation of the interlinked issues of climate change adaption, combatting land degradation and biodiversity/ecosystem services conservation through active integration and intergovernmental coordination of actions and the prioritization of “ecosystem-based” approaches” to addressing these fundamental threats to Uzbekistan sustainable development.",CBD Target 8,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/8,nature,CBDORT,National Biodiversity Targets,"Ensure the efficient and effective integration and synergistic implementation of the interlinked issues of climate change adaption, combatting land degradation and biodiversity/ecosystem services conservation through active integration and intergovernmental coordination of actions and the prioritization of “ecosystem-based” approaches” to addressing these fundamental threats to the country sustainable development.",12,"Desertification, drought, and land degradation","This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (LDN), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",Additional,"Desertification, drought, and land degradation This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (Land Degradation Neutrality), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",1
9,Uzbekistan,"Ensure by 2030 that wild species and aesthetically high value natural landscapes of Uzbekistan are used sustainably, in order to maximize the social, economic and environmental benefits for people (particularly rural populations most dependant on nature).",CBD Target 9,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/9,nature,CBDORT,National Biodiversity Targets,"Ensure by 2030 that wild species and aesthetically high value natural landscapes of the country are used sustainably, in order to maximize the social, economic and environmental benefits for people (particularly rural populations most dependant on nature).",12,"Desertification, drought, and land degradation","This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (LDN), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",Additional,"Desertification, drought, and land degradation This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (Land Degradation Neutrality), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",0
10,Uzbekistan,"By 2030 areas under arable agriculture, pasture, forestry, and fisheries will be managed sustainably and the increased productivity of such areas will be achieved through the utilization of sound ecologically based best practices, thereby ensuring resilience and long-term efficiency and productivity of these production systems, and to food security, conserving and restoring biodiversity and maintaining nature’s contributions to people, including ecosystem functions and services.",CBD Target 10,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/10,nature,CBDORT,National Biodiversity Targets,"By 2030 areas under arable agriculture, pasture, forestry, and fisheries will be managed sustainably and the increased productivity of such areas will be achieved through the utilization of sound ecologically based best practices, thereby ensuring resilience and long-term efficiency and productivity of these production systems, and to food security, conserving and restoring biodiversity and maintaining nature’s contributions to people, including ecosystem functions and services.",12,"Desertification, drought, and land degradation","This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (LDN), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",Additional,"Desertification, drought, and land degradation This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (Land Degradation Neutrality), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",1
11,Uzbekistan,"Restore, maintain, and enhance nature’s contributions to people, including ecosystem functions and services, such as the regulation of air, water, and climate, soil health, pollination, and reduction of disease risk, as well as protection from natural hazards and disasters, through nature-based solutions and/or ecosystem-based approaches for the benefit of all people and nature",CBD Target 11,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/11,nature,CBDORT,National Biodiversity Targets,"Restore, maintain, and enhance nature’s contributions to people, including ecosystem functions and services, such as the regulation of air, water, and climate, soil health, pollination, and reduction of disease risk, as well as protection from natural hazards and disasters, through nature-based solutions and/or ecosystem-based approaches for the benefit of all people and nature",12,"Desertification, drought, and land degradation","This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (LDN), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",Additional,"Desertification, drought, and land degradation This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (Land Degradation Neutrality), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",1
12,Uzbekistan,"By 2030 ensure that all city and urban populations in Uzbekistan has access to a high-quality area of “green and blue spaces” that improve human health and well-being and connection to nature, contributing to inclusive and sustainable urbanization, the conservation of national biodiversity and the provision of ecosystem functions and services",CBD Target 12,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/12,nature,CBDORT,National Biodiversity Targets,"By 2030 ensure that all city and urban populations in the country has access to a high-quality area of “green and blue spaces” that improve human health and well-being and connection to nature, contributing to inclusive and sustainable urbanization, the conservation of national biodiversity and the provision of ecosystem functions and services",12,"Desertification, drought, and land degradation","This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (LDN), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",Additional,"Desertification, drought, and land degradation This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (Land Degradation Neutrality), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",0
13,Uzbekistan,"By 2030 identify and take any relevant or required actions to put in place in Uzbekistan the legal, policy, administrative and capacity-building measures at all levels, as appropriate, to ensure the fair and equitable sharing of benefits that arise from the utilization of genetic resources and from digital sequence information on genetic resources",CBD Target 13,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/13,nature,CBDORT,National Biodiversity Targets,"By 2030 identify and take any relevant or required actions to put in place in the country the legal, policy, administrative and capacity-building measures at all levels, as appropriate, to ensure the fair and equitable sharing of benefits that arise from the utilization of genetic resources and from digital sequence information on genetic resources",12,"Desertification, drought, and land degradation","This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (LDN), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",Additional,"Desertification, drought, and land degradation This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (Land Degradation Neutrality), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",0
14,Uzbekistan,"Ensure the full integration of biodiversity and its multiple values into all relevant national policies, regulations, planning, and development processes, in particular those with significant impacts and high synergies with biodiversity (land degradation, climate change adaption, water and agriculture, and rural socio-economic development, etc.), progressively aligning all relevant public and private activities, and fiscal and financial flows with the goals and targets of the National Biodiversity Strategy .",CBD Target 14,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/14,nature,CBDORT,National Biodiversity Targets,"Ensure the full integration of biodiversity and its multiple values into all relevant national policies, regulations, planning, and development processes, in particular those with significant impacts and high synergies with biodiversity (land degradation, climate change adaption, water and agriculture, and rural socio-economic development, etc.), progressively aligning all relevant public and private activities, and fiscal and financial flows with the goals and targets of the National Biodiversity Strategy .",12,"Desertification, drought, and land degradation","This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (LDN), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",Additional,"Desertification, drought, and land degradation This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (Land Degradation Neutrality), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",NAN5
15,Uzbekistan,"By 2030, based on international best practice guidelines*, identify and initiate the development of legal, administrative, or policy measures needed in Uzbekistan to encourage and enable businesses, and in particular large and transnational companies and financial institutions, to progressively: reduce negative impacts on biodiversity, increase positive impacts, reduce biodiversity-related risks to business and financial institutions, promote actions to ensure sustainable patterns of production.",CBD Target 15,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/15,nature,CBDORT,National Biodiversity Targets,"By 2030, based on international best practice guidelines*, identify and initiate the development of legal, administrative, or policy measures needed in the country to encourage and enable businesses, and in particular large and transnational companies and financial institutions, to progressively: reduce negative impacts on biodiversity, increase positive impacts, reduce biodiversity-related risks to business and financial institutions, promote actions to ensure sustainable patterns of production.",12,"Desertification, drought, and land degradation","This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (LDN), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",Additional,"Desertification, drought, and land degradation This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (Land Degradation Neutrality), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",0
16,Uzbekistan,"Improve progressively, through to 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation/biodiversity and ecosystem services loss, following the 10-Year Framework of Programmes on Sustainable Consumption and Production.",CBD Target 16,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/16,nature,CBDORT,National Biodiversity Targets,"Improve progressively, through to 2030, global resource efficiency in consumption and production and endeavour to decouple economic growth from environmental degradation/biodiversity and ecosystem services loss, following the 10-Year Global Biodiversity Framework of Programmes on Sustainable Consumption and Production.",12,"Desertification, drought, and land degradation","This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (LDN), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",Additional,"Desertification, drought, and land degradation This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (Land Degradation Neutrality), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",0
17,Uzbekistan,"By 2030 increase national capacity and research investment in biotechnology and biosafety in order to access potential benefits, avoid risks, and comply with international obligations.",CBD Target 17,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/17,nature,CBDORT,National Biodiversity Targets,"By 2030 increase national capacity and research investment in biotechnology and biosafety in order to access potential benefits, avoid risks, and comply with international obligations.",12,"Desertification, drought, and land degradation","This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (LDN), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",Additional,"Desertification, drought, and land degradation This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (Land Degradation Neutrality), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",0
18,Uzbekistan,By 2026 identify key subsidies and incentives that harm biodiversity and signal a commitment to address these.,CBD Target 18a,CBD Online Reporting Tool,https://ort.cbd.int/national-targets/analyzer?countries=uz#0.8/0/18,nature,CBDORT,National Biodiversity Targets,By 2026 identify key subsidies and incentives that harm biodiversity and signal a commitment to address these.,12,"Desertification, drought, and land degradation","This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (LDN), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",Additional,"Desertification, drought, and land degradation This includes actions to address desertification and the effects of drought, especially in arid, semi-arid and dry sub-humid areas. It also includes the concept of Land Degradation Neutrality (Land Degradation Neutrality), which strives for a balance between land degradation and land restoration, ensuring that any land degradation is offset by the restoration of an equivalent area. Avoiding new degradation of land by maintaining existing healthy land, reducing existing degradation by adopting sustainable land management practices (i.e. Nature based Solutions), maintaining soil health, ramping up efforts to restore and return degraded lands to a natural or more productive state. This approach promotes long-term environmental sustainability, supports the restoration of ecosystem services, and contributes to the achievement of Rio Conventions global targets.",0
